bag_index,true_burden,pred_burden,abs_error,quantifier,protocol,bag_size
142,0.636,0.3273779063622055,0.3086220936377944,RF-ACC,C-APP,500
143,0.912,0.4288251987965951,0.4831748012034049,RF-ACC,C-APP,500
144,0.884,0.2169130768225371,0.6670869231774629,RF-ACC,C-APP,500
145,1.0,0.6429917050469725,0.3570082949530275,RF-ACC,C-APP,500
146,0.428,0.1289920900460665,0.2990079099539335,RF-ACC,C-APP,500
147,0.622,0.3138516007042871,0.3081483992957129,RF-ACC,C-APP,500
148,1.0,0.5640882553757809,0.4359117446242191,RF-ACC,C-APP,500
149,1.0,0.2755270680068511,0.7244729319931489,RF-ACC,C-APP,500
150,1.0,0.3003252950463685,0.6996747049536315,RF-ACC,C-APP,500
151,1.0,0.2214218453751767,0.7785781546248233,RF-ACC,C-APP,500
152,1.0,0.228184998204136,0.7718150017958639,RF-ACC,C-APP,500
153,1.0,0.6272110151127341,0.3727889848872658,RF-ACC,C-APP,500
154,1.0,0.5866320981389784,0.4133679018610215,RF-ACC,C-APP,500
155,0.492,0.2732726837305314,0.2187273162694686,RF-ACC,C-APP,500
156,1.0,0.4107901245860369,0.5892098754139631,RF-ACC,C-APP,500
157,1.0,0.3409042120201242,0.6590957879798758,RF-ACC,C-APP,500
158,0.422,0.2574919937962929,0.1645080062037071,RF-ACC,C-APP,500
159,0.778,0.4288251987965951,0.3491748012034049,RF-ACC,C-APP,500
160,0.652,0.0929219416249501,0.5590780583750499,RF-ACC,C-APP,500
161,0.736,0.3814831289938799,0.35451687100612,RF-ACC,C-APP,500
162,0.872,0.142518395703985,0.7294816042960149,RF-ACC,C-APP,500
163,0.052,0.0117641076774387,0.0402358923225613,RF-ACC,C-APP,500
164,1.0,0.2867989893884499,0.7132010106115501,RF-ACC,C-APP,500
165,1.0,0.5663426396521005,0.4336573603478995,RF-ACC,C-APP,500
166,0.966,0.5415444126125832,0.4244555873874167,RF-ACC,C-APP,500
167,0.346,0.1785885441251011,0.1674114558748988,RF-ACC,C-APP,500
168,0.2059999999999999,0.1199745529407874,0.0860254470592125,RF-ACC,C-APP,500
169,0.772,0.4581321943887519,0.313867805611248,RF-ACC,C-APP,500
170,1.0,0.561833871099461,0.4381661289005389,RF-ACC,C-APP,500
171,0.642,0.3702112076122811,0.2717887923877189,RF-ACC,C-APP,500
172,0.922,0.1267377057697466,0.7952622942302534,RF-ACC,C-APP,500
173,1.0,0.4716585000466704,0.5283414999533296,RF-ACC,C-APP,500
174,0.432,0.3025796793226882,0.1294203206773118,RF-ACC,C-APP,500
175,1.0,0.3927550503754787,0.6072449496245212,RF-ACC,C-APP,500
176,0.29,0.1582990856382233,0.1317009143617766,RF-ACC,C-APP,500
177,0.908,0.6136847094548157,0.2943152905451843,RF-ACC,C-APP,500
178,0.2199999999999999,0.083904404519671,0.1360955954803289,RF-ACC,C-APP,500
179,1.0,0.4446058887308334,0.5553941112691666,RF-ACC,C-APP,500
180,0.898,0.0793956359670315,0.8186043640329684,RF-ACC,C-APP,500
181,0.648,0.4130445088623566,0.2349554911376433,RF-ACC,C-APP,500
182,0.934,0.3048340635990081,0.6291659364009918,RF-ACC,C-APP,500
183,1.0,0.4468602730071531,0.5531397269928469,RF-ACC,C-APP,500
184,0.704,0.390500666099159,0.3134993339008409,RF-ACC,C-APP,500
185,0.3219999999999999,0.2011323868882988,0.1208676131117011,RF-ACC,C-APP,500
186,0.788,0.237202535309415,0.550797464690585,RF-ACC,C-APP,500
187,1.0,0.3363954434674846,0.6636045565325154,RF-ACC,C-APP,500
188,0.71,0.3950094346517986,0.3149905653482013,RF-ACC,C-APP,500
189,0.522,0.0297991818879969,0.4922008181120031,RF-ACC,C-APP,500
190,1.0,0.2394569195857349,0.7605430804142651,RF-ACC,C-APP,500
191,0.92,0.591140866691618,0.328859133308382,RF-ACC,C-APP,500
192,1.0,0.5370356440599436,0.4629643559400563,RF-ACC,C-APP,500
193,1.0,0.1628078541908629,0.837192145809137,RF-ACC,C-APP,500
194,1.0,0.5753601767573796,0.4246398232426204,RF-ACC,C-APP,500
195,0.994,0.5437987968889029,0.4502012031110971,RF-ACC,C-APP,500
196,0.8280000000000001,0.3318866749148451,0.4961133250851549,RF-ACC,C-APP,500
197,1.0,0.3499217491254033,0.6500782508745967,RF-ACC,C-APP,500
198,0.76,0.390500666099159,0.369499333900841,RF-ACC,C-APP,500
199,1.0,0.3544305176780428,0.6455694823219572,RF-ACC,C-APP,500
200,0.502,0.3115972164279673,0.1904027835720326,RF-ACC,C-APP,500
201,1.0,0.2597463780726127,0.7402536219273873,RF-ACC,C-APP,500
202,0.688,0.3679568233359613,0.3200431766640386,RF-ACC,C-APP,500
203,0.4639999999999999,0.2507288409673337,0.2132711590326662,RF-ACC,C-APP,500
204,1.0,0.3115972164279673,0.6884027835720327,RF-ACC,C-APP,500
205,1.0,0.4603865786650716,0.5396134213349284,RF-ACC,C-APP,500
206,1.0,0.2913077579410894,0.7086922420589106,RF-ACC,C-APP,500
207,1.0,0.6565180107048911,0.3434819892951088,RF-ACC,C-APP,500
208,1.0,0.3003252950463685,0.6996747049536315,RF-ACC,C-APP,500
209,0.182,0.1177201686644676,0.0642798313355323,RF-ACC,C-APP,500
210,1.0,0.5077286484677866,0.4922713515322133,RF-ACC,C-APP,500
211,0.772,0.2913077579410894,0.4806922420589106,RF-ACC,C-APP,500
212,1.0,0.3882462818228392,0.6117537181771607,RF-ACC,C-APP,500
213,1.0,0.5528163339941821,0.4471836660058179,RF-ACC,C-APP,500
214,0.168,0.0703780988617525,0.0976219011382475,RF-ACC,C-APP,500
215,1.0,0.2124043082698976,0.7875956917301024,RF-ACC,C-APP,500
216,1.0,0.1785885441251011,0.8214114558748988,RF-ACC,C-APP,500
217,0.268,0.1357552428750257,0.1322447571249743,RF-ACC,C-APP,500
218,0.706,0.3499217491254033,0.3560782508745966,RF-ACC,C-APP,500
219,0.866,0.4987111113625075,0.3672888886374924,RF-ACC,C-APP,500
220,0.562,0.2574919937962929,0.3045080062037071,RF-ACC,C-APP,500
221,1.0,0.6069215566258563,0.3930784433741436,RF-ACC,C-APP,500
222,1.0,0.3544305176780428,0.6455694823219572,RF-ACC,C-APP,500
223,1.0,0.3251235220858858,0.6748764779141142,RF-ACC,C-APP,500
224,0.2219999999999999,0.1154657843881478,0.1065342156118521,RF-ACC,C-APP,500
225,1.0,0.1921148497830197,0.8078851502169803,RF-ACC,C-APP,500
226,0.426,0.0230360290590375,0.4029639709409625,RF-ACC,C-APP,500
227,1.0,0.5370356440599436,0.4629643559400563,RF-ACC,C-APP,500
228,1.0,0.6452460893232923,0.3547539106767077,RF-ACC,C-APP,500
229,0.612,0.3296322906385254,0.2823677093614746,RF-ACC,C-APP,500
230,0.796,0.2980709107700487,0.4979290892299512,RF-ACC,C-APP,500
231,1.0,0.4400971201781938,0.5599028798218062,RF-ACC,C-APP,500
232,0.772,0.4468602730071531,0.3251397269928469,RF-ACC,C-APP,500
233,1.0,0.5731057924810599,0.4268942075189401,RF-ACC,C-APP,500
234,0.422,0.2620007623489325,0.1599992376510675,RF-ACC,C-APP,500
235,0.89,0.4806760371519495,0.4093239628480505,RF-ACC,C-APP,500
236,0.994,0.1876060812303802,0.8063939187696197,RF-ACC,C-APP,500
237,0.768,0.4603865786650716,0.3076134213349284,RF-ACC,C-APP,500
238,1.0,0.2642551466252523,0.7357448533747477,RF-ACC,C-APP,500
239,1.0,0.5776145610336993,0.4223854389663006,RF-ACC,C-APP,500
240,0.238,0.1447727799803048,0.0932272200196951,RF-ACC,C-APP,500
241,1.0,0.5302724912309844,0.4697275087690156,RF-ACC,C-APP,500
242,1.0,0.2462200724146941,0.7537799275853059,RF-ACC,C-APP,500
243,0.916,0.2732726837305314,0.6427273162694687,RF-ACC,C-APP,500
244,0.784,0.437842735901874,0.3461572640981259,RF-ACC,C-APP,500
245,1.0,0.352176133401723,0.647823866598277,RF-ACC,C-APP,500
246,1.0,0.6362285522180132,0.3637714477819868,RF-ACC,C-APP,500
247,0.73,0.1605534699145431,0.5694465300854569,RF-ACC,C-APP,500
248,1.0,0.352176133401723,0.647823866598277,RF-ACC,C-APP,500
249,0.938,0.3003252950463685,0.6376747049536314,RF-ACC,C-APP,500
250,0.4499999999999999,0.2169130768225371,0.2330869231774628,RF-ACC,C-APP,500
251,1.0,0.5347812597836239,0.4652187402163761,RF-ACC,C-APP,500
252,1.0,0.3341410591911649,0.6658589408088351,RF-ACC,C-APP,500
253,1.0,0.4400971201781938,0.5599028798218062,RF-ACC,C-APP,500
254,1.0,0.6362285522180132,0.3637714477819868,RF-ACC,C-APP,500
255,0.966,0.5167461855730657,0.4492538144269342,RF-ACC,C-APP,500
256,1.0,0.3409042120201242,0.6590957879798758,RF-ACC,C-APP,500
257,1.0,0.1650622384671827,0.8349377615328173,RF-ACC,C-APP,500
258,0.79,0.3318866749148451,0.4581133250851549,RF-ACC,C-APP,500
259,0.62,0.3138516007042871,0.3061483992957129,RF-ACC,C-APP,500
260,1.0,0.2326937667567755,0.7673062332432244,RF-ACC,C-APP,500
261,0.742,0.4784216528756297,0.2635783471243702,RF-ACC,C-APP,500
262,1.0,0.5235093384020251,0.4764906615979749,RF-ACC,C-APP,500
263,0.8260000000000001,0.485184805704589,0.3408151942954111,RF-ACC,C-APP,500
264,0.16,0.0703780988617525,0.0896219011382475,RF-ACC,C-APP,500
265,0.534,0.3837375132701998,0.1502624867298002,RF-ACC,C-APP,500
266,1.0,0.3769743604412404,0.6230256395587596,RF-ACC,C-APP,500
267,1.0,0.1718253912961419,0.8281746087038581,RF-ACC,C-APP,500
268,0.798,0.4626409629413913,0.3353590370586087,RF-ACC,C-APP,500
269,0.74,0.4468602730071531,0.2931397269928468,RF-ACC,C-APP,500
270,1.0,0.591140866691618,0.408859133308382,RF-ACC,C-APP,500
271,1.0,0.5437987968889029,0.4562012031110971,RF-ACC,C-APP,500
272,0.636,0.3476673648490834,0.2883326351509165,RF-ACC,C-APP,500
273,0.956,0.6407373207706528,0.3152626792293471,RF-ACC,C-APP,500
274,0.5820000000000001,0.1921148497830197,0.3898851502169803,RF-ACC,C-APP,500
275,0.532,0.2642551466252523,0.2677448533747477,RF-ACC,C-APP,500
276,1.0,0.532526875507304,0.4674731244926959,RF-ACC,C-APP,500
277,1.0,0.4355883516255543,0.5644116483744457,RF-ACC,C-APP,500
278,0.496,0.0996850944539095,0.3963149055460905,RF-ACC,C-APP,500
279,0.84,0.4761672685993099,0.36383273140069,RF-ACC,C-APP,500
280,1.0,0.6272110151127341,0.3727889848872658,RF-ACC,C-APP,500
281,0.938,0.5257637226783448,0.4122362773216551,RF-ACC,C-APP,500
282,1.0,0.3724655918886009,0.627534408111399,RF-ACC,C-APP,500
283,0.4379999999999999,0.2349481510330953,0.2030518489669046,RF-ACC,C-APP,500
284,1.0,0.6497548578759318,0.3502451421240682,RF-ACC,C-APP,500
285,0.632,0.4446058887308334,0.1873941112691666,RF-ACC,C-APP,500
286,0.6,0.3183603692569267,0.2816396307430733,RF-ACC,C-APP,500
287,0.308,0.1853516969540605,0.1226483030459395,RF-ACC,C-APP,500
288,0.552,0.2732726837305314,0.2787273162694687,RF-ACC,C-APP,500
289,1.0,0.3476673648490834,0.6523326351509166,RF-ACC,C-APP,500
290,1.0,0.2259306139278162,0.7740693860721838,RF-ACC,C-APP,500
291,0.934,0.5370356440599436,0.3969643559400563,RF-ACC,C-APP,500
292,0.962,0.4784216528756297,0.4835783471243702,RF-ACC,C-APP,500
293,0.734,0.4513690415597926,0.2826309584402073,RF-ACC,C-APP,500
294,0.852,0.4694041157703507,0.3825958842296493,RF-ACC,C-APP,500
295,0.558,0.3611936705070021,0.1968063294929979,RF-ACC,C-APP,500
296,0.396,0.1876060812303802,0.2083939187696197,RF-ACC,C-APP,500
297,0.6699999999999999,0.3499217491254033,0.3200782508745966,RF-ACC,C-APP,500
298,0.886,0.5573251025468215,0.3286748974531784,RF-ACC,C-APP,500
299,1.0,0.5122374170204262,0.4877625829795737,RF-ACC,C-APP,500
300,1.0,0.5392900283362634,0.4607099716637366,RF-ACC,C-APP,500
301,1.0,0.237202535309415,0.762797464690585,RF-ACC,C-APP,500
302,1.0,0.638482936494333,0.361517063505667,RF-ACC,C-APP,500
303,0.858,0.5843777138626587,0.2736222861373413,RF-ACC,C-APP,500
304,0.2139999999999999,0.1267377057697466,0.0872622942302533,RF-ACC,C-APP,500
305,0.5780000000000001,0.1470271642566245,0.4309728357433755,RF-ACC,C-APP,500
306,0.73,0.5077286484677866,0.2222713515322133,RF-ACC,C-APP,500
307,0.304,0.1447727799803048,0.1592272200196952,RF-ACC,C-APP,500
308,0.752,0.3544305176780428,0.3975694823219572,RF-ACC,C-APP,500
309,0.888,0.1853516969540605,0.7026483030459395,RF-ACC,C-APP,500
310,1.0,0.3025796793226882,0.6974203206773117,RF-ACC,C-APP,500
311,0.86,0.5032198799151472,0.3567801200848528,RF-ACC,C-APP,500
312,1.0,0.4671497314940309,0.5328502685059691,RF-ACC,C-APP,500
313,0.63,0.352176133401723,0.2778238665982769,RF-ACC,C-APP,500
314,1.0,0.2935621422174091,0.7064378577825908,RF-ACC,C-APP,500
315,1.0,0.3972638189281183,0.6027361810718816,RF-ACC,C-APP,500
316,1.0,0.638482936494333,0.361517063505667,RF-ACC,C-APP,500
317,0.986,0.561833871099461,0.4241661289005389,RF-ACC,C-APP,500
318,0.546,0.3070884478753278,0.2389115521246722,RF-ACC,C-APP,500
319,0.42,0.2484744566910138,0.1715255433089861,RF-ACC,C-APP,500
320,0.936,0.4874391899809087,0.4485608100190912,RF-ACC,C-APP,500
321,1.0,0.419807661691316,0.580192338308684,RF-ACC,C-APP,500
322,0.604,0.3206147535332463,0.2833852464667536,RF-ACC,C-APP,500
323,1.0,0.4648953472177111,0.5351046527822889,RF-ACC,C-APP,500
324,0.4539999999999999,0.2078955397172581,0.2461044602827418,RF-ACC,C-APP,500
325,1.0,0.352176133401723,0.647823866598277,RF-ACC,C-APP,500
326,0.626,0.3341410591911649,0.2918589408088351,RF-ACC,C-APP,500
327,0.712,0.4400971201781938,0.2719028798218061,RF-ACC,C-APP,500
328,0.6819999999999999,0.3724655918886009,0.309534408111399,RF-ACC,C-APP,500
329,0.654,0.3499217491254033,0.3040782508745967,RF-ACC,C-APP,500
330,0.494,0.2822902208358103,0.2117097791641896,RF-ACC,C-APP,500
331,1.0,0.3363954434674846,0.6636045565325154,RF-ACC,C-APP,500
332,0.914,0.2033867711646185,0.7106132288353815,RF-ACC,C-APP,500
333,1.0,0.2349481510330953,0.7650518489669047,RF-ACC,C-APP,500
334,0.398,0.1019394787302292,0.2960605212697708,RF-ACC,C-APP,500
335,1.0,0.4806760371519495,0.5193239628480505,RF-ACC,C-APP,500
336,0.642,0.3611936705070021,0.2808063294929979,RF-ACC,C-APP,500
337,0.942,0.4694041157703507,0.4725958842296492,RF-ACC,C-APP,500
338,0.872,0.2913077579410894,0.5806922420589106,RF-ACC,C-APP,500
339,0.874,0.4671497314940309,0.406850268505969,RF-ACC,C-APP,500
340,0.764,0.2597463780726127,0.5042536219273873,RF-ACC,C-APP,500
341,1.0,0.485184805704589,0.514815194295411,RF-ACC,C-APP,500
342,0.804,0.4536234258361123,0.3503765741638877,RF-ACC,C-APP,500
343,0.178,0.0929219416249501,0.0850780583750498,RF-ACC,C-APP,500
344,0.868,0.437842735901874,0.4301572640981259,RF-ACC,C-APP,500
345,1.0,0.2845446051121302,0.7154553948878698,RF-ACC,C-APP,500
346,0.756,0.4107901245860369,0.3452098754139631,RF-ACC,C-APP,500
347,0.836,0.0771412516907118,0.7588587483092881,RF-ACC,C-APP,500
348,0.432,0.3454129805727637,0.0865870194272363,RF-ACC,C-APP,500
349,1.0,0.3657024390596416,0.6342975609403584,RF-ACC,C-APP,500
350,0.3139999999999999,0.1650622384671827,0.1489377615328172,RF-ACC,C-APP,500
351,1.0,0.3070884478753278,0.6929115521246721,RF-ACC,C-APP,500
352,1.0,0.4829304214282692,0.5170695785717307,RF-ACC,C-APP,500
353,0.65,0.2732726837305314,0.3767273162694686,RF-ACC,C-APP,500
354,0.956,0.4896935742572286,0.4663064257427713,RF-ACC,C-APP,500
355,0.494,0.266509530901572,0.2274904690984279,RF-ACC,C-APP,500
356,0.486,0.2822902208358103,0.2037097791641896,RF-ACC,C-APP,500
357,0.368,0.2169130768225371,0.1510869231774628,RF-ACC,C-APP,500
358,1.0,0.6114303251784958,0.3885696748215042,RF-ACC,C-APP,500
359,1.0,0.2484744566910138,0.7515255433089861,RF-ACC,C-APP,500
360,1.0,0.4806760371519495,0.5193239628480505,RF-ACC,C-APP,500
361,0.5760000000000001,0.2935621422174091,0.2824378577825909,RF-ACC,C-APP,500
362,1.0,0.1943692340593394,0.8056307659406605,RF-ACC,C-APP,500
363,0.514,0.2259306139278162,0.2880693860721838,RF-ACC,C-APP,500
364,0.776,0.3115972164279673,0.4644027835720327,RF-ACC,C-APP,500
365,1.0,0.5505619497178622,0.4494380502821378,RF-ACC,C-APP,500
366,0.748,0.4468602730071531,0.3011397269928468,RF-ACC,C-APP,500
367,0.926,0.5956496352442575,0.3303503647557425,RF-ACC,C-APP,500
368,1.0,0.3837375132701998,0.6162624867298002,RF-ACC,C-APP,500
369,0.804,0.4603865786650716,0.3436134213349284,RF-ACC,C-APP,500
370,1.0,0.2913077579410894,0.7086922420589106,RF-ACC,C-APP,500
371,1.0,0.3409042120201242,0.6590957879798758,RF-ACC,C-APP,500
372,1.0,0.4829304214282692,0.5170695785717307,RF-ACC,C-APP,500
373,1.0,0.3950094346517986,0.6049905653482014,RF-ACC,C-APP,500
374,1.0,0.3972638189281183,0.6027361810718816,RF-ACC,C-APP,500
375,0.412,0.2011323868882988,0.2108676131117012,RF-ACC,C-APP,500
376,0.932,0.57085140820474,0.3611485917952599,RF-ACC,C-APP,500
377,0.846,0.113211400111828,0.7327885998881719,RF-ACC,C-APP,500
378,1.0,0.3251235220858858,0.6748764779141142,RF-ACC,C-APP,500
379,1.0,0.3183603692569267,0.6816396307430733,RF-ACC,C-APP,500
380,1.0,0.3499217491254033,0.6500782508745967,RF-ACC,C-APP,500
381,0.972,0.4806760371519495,0.4913239628480504,RF-ACC,C-APP,500
382,1.0,0.6542636264285713,0.3457363735714287,RF-ACC,C-APP,500
383,0.506,0.2439656881383743,0.2620343118616256,RF-ACC,C-APP,500
384,1.0,0.4265708145202753,0.5734291854797247,RF-ACC,C-APP,500
385,0.1039999999999999,0.0162728762300782,0.0877271237699217,RF-ACC,C-APP,500
386,0.5720000000000001,0.3251235220858858,0.2468764779141142,RF-ACC,C-APP,500
387,1.0,0.5392900283362634,0.4607099716637366,RF-ACC,C-APP,500
388,0.6799999999999999,0.0636149460327932,0.6163850539672067,RF-ACC,C-APP,500
389,1.0,0.3025796793226882,0.6974203206773117,RF-ACC,C-APP,500
390,0.962,0.5821233295863388,0.3798766704136611,RF-ACC,C-APP,500
391,0.474,0.266509530901572,0.2074904690984279,RF-ACC,C-APP,500
392,1.0,0.3183603692569267,0.6816396307430733,RF-ACC,C-APP,500
393,0.518,0.3566849019543625,0.1613150980456374,RF-ACC,C-APP,500
394,1.0,0.2913077579410894,0.7086922420589106,RF-ACC,C-APP,500
395,0.3319999999999999,0.1335008585987059,0.198499141401294,RF-ACC,C-APP,500
396,0.5800000000000001,0.295816526493729,0.284183473506271,RF-ACC,C-APP,500
397,0.24,0.1064482472828688,0.1335517527171311,RF-ACC,C-APP,500
398,0.526,0.3634480547833218,0.1625519452166781,RF-ACC,C-APP,500
399,0.696,0.4152988931386764,0.2807011068613235,RF-ACC,C-APP,500
400,1.0,0.4220620459676357,0.5779379540323643,RF-ACC,C-APP,500
401,0.288,0.1177201686644676,0.1702798313355323,RF-ACC,C-APP,500
402,1.0,0.5573251025468215,0.4426748974531784,RF-ACC,C-APP,500
403,0.954,0.5370356440599436,0.4169643559400563,RF-ACC,C-APP,500
404,0.3419999999999999,0.2033867711646185,0.1386132288353814,RF-ACC,C-APP,500
405,1.0,0.4806760371519495,0.5193239628480505,RF-ACC,C-APP,500
406,0.642,0.4288251987965951,0.2131748012034049,RF-ACC,C-APP,500
407,0.5800000000000001,0.2236762296514964,0.3563237703485036,RF-ACC,C-APP,500
408,0.656,0.5167461855730657,0.1392538144269343,RF-ACC,C-APP,500
409,1.0,0.5167461855730657,0.4832538144269342,RF-ACC,C-APP,500
410,0.436,0.2484744566910138,0.1875255433089862,RF-ACC,C-APP,500
411,0.268,0.1312464743223862,0.1367535256776137,RF-ACC,C-APP,500
412,0.54,0.3499217491254033,0.1900782508745967,RF-ACC,C-APP,500
413,0.932,0.5054742641914669,0.426525735808533,RF-ACC,C-APP,500
414,0.834,0.3566849019543625,0.4773150980456374,RF-ACC,C-APP,500
415,0.94,0.5483075654415425,0.3916924345584575,RF-ACC,C-APP,500
416,0.83,0.5032198799151472,0.3267801200848528,RF-ACC,C-APP,500
417,1.0,0.3048340635990081,0.6951659364009919,RF-ACC,C-APP,500
418,0.916,0.5054742641914669,0.4105257358085331,RF-ACC,C-APP,500
419,0.49,0.3341410591911649,0.1558589408088351,RF-ACC,C-APP,500
420,0.412,0.2394569195857349,0.1725430804142651,RF-ACC,C-APP,500
421,0.542,0.3048340635990081,0.2371659364009919,RF-ACC,C-APP,500
422,0.706,0.3454129805727637,0.3605870194272362,RF-ACC,C-APP,500
423,1.0,0.3318866749148451,0.6681133250851549,RF-ACC,C-APP,500
424,1.0,0.3093428321516476,0.6906571678483524,RF-ACC,C-APP,500
425,1.0,0.2980709107700487,0.7019290892299512,RF-ACC,C-APP,500
426,0.296,0.1289920900460665,0.1670079099539335,RF-ACC,C-APP,500
427,1.0,0.2867989893884499,0.7132010106115501,RF-ACC,C-APP,500
428,0.884,0.600158403796897,0.283841596203103,RF-ACC,C-APP,500
429,0.882,0.4987111113625075,0.3832888886374924,RF-ACC,C-APP,500
430,1.0,0.6339741679416935,0.3660258320583065,RF-ACC,C-APP,500
431,1.0,0.6227022465600947,0.3772977534399053,RF-ACC,C-APP,500
432,0.4579999999999999,0.2462200724146941,0.2117799275853058,RF-ACC,C-APP,500
433,1.0,0.4175532774149962,0.5824467225850037,RF-ACC,C-APP,500
434,1.0,0.3634480547833218,0.6365519452166781,RF-ACC,C-APP,500
435,1.0,0.3724655918886009,0.627534408111399,RF-ACC,C-APP,500
436,0.704,0.2935621422174091,0.4104378577825908,RF-ACC,C-APP,500
437,1.0,0.437842735901874,0.5621572640981259,RF-ACC,C-APP,500
438,0.156,0.0500886403748745,0.1059113596251254,RF-ACC,C-APP,500
439,1.0,0.1740797755724618,0.8259202244275382,RF-ACC,C-APP,500
440,1.0,0.4175532774149962,0.5824467225850037,RF-ACC,C-APP,500
441,1.0,0.5798689453100192,0.4201310546899808,RF-ACC,C-APP,500
442,0.854,0.5731057924810599,0.2808942075189401,RF-ACC,C-APP,500
443,1.0,0.3273779063622055,0.6726220936377945,RF-ACC,C-APP,500
444,0.262,0.1537903170855838,0.1082096829144161,RF-ACC,C-APP,500
445,0.38,0.2574919937962929,0.122508006203707,RF-ACC,C-APP,500
446,0.3159999999999999,0.1537903170855838,0.162209682914416,RF-ACC,C-APP,500
447,1.0,0.4355883516255543,0.5644116483744457,RF-ACC,C-APP,500
448,1.0,0.3724655918886009,0.627534408111399,RF-ACC,C-APP,500
449,0.378,0.0771412516907118,0.3008587483092881,RF-ACC,C-APP,500
450,0.758,0.4694041157703507,0.2885958842296493,RF-ACC,C-APP,500
451,1.0,0.2214218453751767,0.7785781546248233,RF-ACC,C-APP,500
452,0.2159999999999999,0.1222289372171071,0.0937710627828928,RF-ACC,C-APP,500
453,1.0,0.3386498277438043,0.6613501722561956,RF-ACC,C-APP,500
454,1.0,0.1470271642566245,0.8529728357433755,RF-ACC,C-APP,500
455,1.0,0.3995182032044381,0.6004817967955619,RF-ACC,C-APP,500
456,0.728,0.1492815485329442,0.5787184514670557,RF-ACC,C-APP,500
457,0.932,0.5437987968889029,0.388201203111097,RF-ACC,C-APP,500
458,0.6859999999999999,0.2033867711646185,0.4826132288353814,RF-ACC,C-APP,500
459,1.0,0.2394569195857349,0.7605430804142651,RF-ACC,C-APP,500
460,1.0,0.2574919937962929,0.742508006203707,RF-ACC,C-APP,500
461,1.0,0.3070884478753278,0.6929115521246721,RF-ACC,C-APP,500
462,0.38,0.1785885441251011,0.2014114558748988,RF-ACC,C-APP,500
463,0.902,0.4942023428098681,0.4077976571901319,RF-ACC,C-APP,500
464,0.874,0.2033867711646185,0.6706132288353814,RF-ACC,C-APP,500
465,1.0,0.6452460893232923,0.3547539106767077,RF-ACC,C-APP,500
466,0.248,0.1515359328092641,0.0964640671907358,RF-ACC,C-APP,500
467,0.282,0.1154657843881478,0.1665342156118522,RF-ACC,C-APP,500
468,0.73,0.3363954434674846,0.3936045565325153,RF-ACC,C-APP,500
469,0.924,0.5167461855730657,0.4072538144269343,RF-ACC,C-APP,500
470,0.84,0.2236762296514964,0.6163237703485035,RF-ACC,C-APP,500
471,1.0,0.1335008585987059,0.866499141401294,RF-ACC,C-APP,500
472,0.796,0.419807661691316,0.376192338308684,RF-ACC,C-APP,500
473,1.0,0.3634480547833218,0.6365519452166781,RF-ACC,C-APP,500
474,1.0,0.322869137809566,0.677130862190434,RF-ACC,C-APP,500
475,1.0,0.1966236183356593,0.8033763816643407,RF-ACC,C-APP,500
476,0.734,0.4017725874807578,0.3322274125192421,RF-ACC,C-APP,500
477,1.0,0.2078955397172581,0.7921044602827418,RF-ACC,C-APP,500
478,1.0,0.532526875507304,0.4674731244926959,RF-ACC,C-APP,500
479,1.0,0.3341410591911649,0.6658589408088351,RF-ACC,C-APP,500
480,1.0,0.2822902208358103,0.7177097791641897,RF-ACC,C-APP,500
481,0.2079999999999999,0.113211400111828,0.0947885998881719,RF-ACC,C-APP,500
482,1.0,0.2980709107700487,0.7019290892299512,RF-ACC,C-APP,500
483,0.546,0.4243164302439555,0.1216835697560445,RF-ACC,C-APP,500
484,1.0,0.6700443163628097,0.3299556836371903,RF-ACC,C-APP,500
485,0.972,0.1087026315591885,0.8632973684408114,RF-ACC,C-APP,500
486,1.0,0.3161059849806069,0.6838940150193931,RF-ACC,C-APP,500
487,0.4479999999999999,0.1921148497830197,0.2558851502169802,RF-ACC,C-APP,500
488,0.81,0.5302724912309844,0.2797275087690156,RF-ACC,C-APP,500
489,1.0,0.3431585962964439,0.656841403703556,RF-ACC,C-APP,500
490,0.952,0.5528163339941821,0.3991836660058179,RF-ACC,C-APP,500
491,0.526,0.1109570158355083,0.4150429841644917,RF-ACC,C-APP,500
492,0.4539999999999999,0.295816526493729,0.1581834735062709,RF-ACC,C-APP,500
493,0.71,0.4017725874807578,0.3082274125192421,RF-ACC,C-APP,500
494,0.274,0.1267377057697466,0.1472622942302534,RF-ACC,C-APP,500
495,0.762,0.4130445088623566,0.3489554911376433,RF-ACC,C-APP,500
496,1.0,0.5190005698493856,0.4809994301506144,RF-ACC,C-APP,500
497,0.2319999999999999,0.1515359328092641,0.0804640671907358,RF-ACC,C-APP,500
498,1.0,0.4558778101124322,0.5441221898875678,RF-ACC,C-APP,500
499,0.8260000000000001,0.5888864824152982,0.2371135175847019,RF-ACC,C-APP,500
500,0.632,0.4581321943887519,0.173867805611248,RF-ACC,C-APP,500
501,0.356,0.1605534699145431,0.1954465300854568,RF-ACC,C-APP,500
502,1.0,0.2980709107700487,0.7019290892299512,RF-ACC,C-APP,500
503,1.0,0.4806760371519495,0.5193239628480505,RF-ACC,C-APP,500
504,1.0,0.3589392862306823,0.6410607137693177,RF-ACC,C-APP,500
505,0.61,0.4671497314940309,0.142850268505969,RF-ACC,C-APP,500
506,1.0,0.3296322906385254,0.6703677093614746,RF-ACC,C-APP,500
